Grand Falls/Grand-Sault	New Brunswick	Canada	 47° 03' 09"	-67° 44' 06"	-4.0	US	156.70
Grand Forks	British Columbia	Canada	 49° 02' 00"	-118° 26' 00"	-8.0	US	522.75
Grande Cache	Alberta	Canada	 53° 53' 00"	-119° 08' 00"	-7.0	US	1232.00
Grande Prairie	Alberta	Canada	 55° 10' 00"	-118° 48' 00"	-7.0	US	655.00
Grande-Vallee	Quebec	Canada	 49° 13' 00"	-65° 08' 00"	-5.0	US	2.00
Grenfell	Saskatchewan	Canada	 50° 25' 00"	-102° 56' 00"	-7.0	--	594.00
Grouard	Alberta	Canada	 55° 31' 00"	-116° 09' 00"	-7.0	US	578.21
Guelph	Ontario	Canada	 43° 34' 12"	-80° 10' 48"	-5.0	US	349.95
Gull Bay	Ontario	Canada	 49° 48' 19"	-89° 06' 20"	-5.0	US	264.74
Guysborough	Nova Scotia	Canada	 45° 23' 00"	-61° 30' 00"	-4.0	US	20.30
Halifax	Nova Scotia	Canada	 44° 40' 12"	-63° 34' 47"	-4.0	US	27.24
Hamilton	Ontario	Canada	 43° 15' 00"	-79° 50' 59"	-5.0	US	92.00
Hampden	Newfoundland	Canada	 49° 33' 00"	-56° 51' 00"	-3.5	US	0.00
Hanna	Alberta	Canada	 51° 38' 00"	-111° 54' 00"	-7.0	US	833.00
Happy Valley - Goose Bay	Newfoundland	Canada	 53° 19' 47"	-60° 25' 12"	-4.0	US	37.00
Harbour Breton	Newfoundland	Canada	 47° 29' 00"	-55° 48' 00"	-3.5	US	0.00
Hawkesbury	Ontario	Canada	 45° 36' 00"	-74° 37' 00"	-5.0	US	52.14
Head-Smashed-In Buffalo Jump	Alberta	Canada	 49° 44' 57"	-113° 37' 26"	-7.0	US	1000.00
Hearst	Ontario	Canada	 49° 41' 00"	-83° 40' 00"	-5.0	US	233.34
High Prairie	Alberta	Canada	 55° 26' 00"	-116° 29' 00"	-7.0	US	596.00
High River	Alberta	Canada	 50° 35' 00"	-113° 52' 00"	-7.0	US	1034.91
Holyrood	Newfoundland	Canada	 47° 23' 00"	-53° 08' 00"	-3.5	US	16.81
Hope	British Columbia	Canada	 49° 23' 00"	-121° 26' 20"	-8.0	US	44.16
Hornepayne	Ontario	Canada	 49° 15' 00"	-84° 47' 00"	-5.0	US	347.04
Hudson's Hope	British Columbia	Canada	 56° 00' 00"	-122° 00' 00"	-8.0	US	693.28
Humboldt	Saskatchewan	Canada	 52° 12' 00"	-105° 07' 28"	-7.0	--	568.00
Huntsville	Ontario	Canada	 45° 20' 00"	-79° 13' 00"	-5.0	US	301.10
Ignace	Ontario	Canada	 49° 25' 00"	-91° 40' 00"	-6.0	US	452.00
Ile-a-la-Crosse	Saskatchewan	Canada	 55° 27' 00"	-107° 53' 00"	-7.0	--	421.99
Ingonish	Nova Scotia	Canada	 46° 42' 00"	-60° 22' 00"	-4.0	US	44.32
Innisfail	Alberta	Canada	 52° 02' 00"	-113° 57' 00"	-7.0	US	942.99
Inuvik	Northwest Territories	Canada	 68° 19' 11"	-133° 30' 00"	-7.0	US	85.54
Iqaluit	Nunavut	Canada	 63° 45' 35"	-68° 32' 59"	-5.0	US	44.00
Iroquois Falls	Ontario	Canada	 48° 46' 00"	-80° 41' 00"	-5.0	US	280.00
Jasper	Alberta	Canada	 53° 00' 00"	-118° 02' 59"	-7.0	US	1064.74
Joliette	Quebec	Canada	 46° 01' 00"	-73° 27' 00"	-5.0	US	57.00
Kaladar	Ontario	Canada	 44° 39' 00"	-77° 07' 00"	-5.0	US	220.89
Kamloops	British Columbia	Canada	 50° 42' 00"	-120° 27' 00"	-8.0	US	344.00
Kamsack	Saskatchewan	Canada	 51° 34' 00"	-101° 54' 00"	-7.0	--	450.00
Kapuskasing	Ontario	Canada	 49° 25' 12"	-82° 30' 00"	-5.0	US	226.00
Kaslo	British Columbia	Canada	 49° 55' 00"	-116° 55' 00"	-7.0	US	618.74
Kazabazua	Quebec	Canada	 45° 57' 00"	-76° 01' 00"	-5.0	US	165.84
Kelowna	British Columbia	Canada	 49° 53' 00"	-119° 29' 00"	-8.0	US	345.92
Kenora	Ontario	Canada	 49° 47' 59"	-94° 20' 59"	-6.0	US	379.88
Kentville	Nova Scotia	Canada	 45° 05' 00"	-64° 30' 00"	-4.0	US	30.00
Kerrobert	Saskatchewan	Canada	 51° 55' 00"	-109° 08' 00"	-7.0	--	684.24
Kikino	Alberta	Canada	 54° 27' 00"	-112° 08' 00"	-7.0	US	563.00
Killarney	Manitoba	Canada	 49° 11' 00"	-99° 39' 46"	-6.0	US	495.00
Kincardine	Ontario	Canada	 44° 14' 00"	-81° 29' 00"	-5.0	US	274.00
Kindersley	Saskatchewan	Canada	 51° 28' 00"	-109° 10' 00"	-7.0	--	690.00
Kingston	Ontario	Canada	 44° 13' 11"	-76° 35' 59"	-5.0	US	89.74
Kiosk	Ontario	Canada	 46° 05' 00"	-78° 53' 00"	-5.0	US	304.00
Kirkland Lake	Ontario	Canada	 48° 09' 00"	-80° 02' 00"	-5.0	US	320.00
Kitchener	Ontario	Canada	 43° 25' 07"	-80° 28' 22"	-5.0	US	328.15
Kleena Kleene	British Columbia	Canada	 51° 57' 00"	-124° 50' 00"	-8.0	US	1009.00
Kyle	Saskatchewan	Canada	 50° 50' 00"	-108° 02' 00"	-7.0	--	655.09
L'Etape	Quebec	Canada	 47° 34' 00"	-71° 14' 00"	-5.0	US	872.11
La Loche	Saskatchewan	Canada	 56° 29' 00"	-109° 26' 00"	-7.0	--	446.00
La Pocatiere	Quebec	Canada	 47° 22' 00"	-70° 02' 00"	-5.0	US	33.01
La Sarre	Quebec	Canada	 48° 48' 00"	-79° 12' 00"	-5.0	US	276.00
La Scie	Newfoundland	Canada	 49° 57' 00"	-55° 36' 00"	-3.5	US	37.59
La Tuque	Quebec	Canada	 47° 26' 00"	-72° 47' 00"	-5.0	US	156.99
Labrieville	Quebec	Canada	 49° 18' 00"	-69° 33' 50"	-5.0	US	163.02
Lac La Biche	Alberta	Canada	 54° 46' 00"	-111° 58' 00"	-7.0	US	565.00
Lac du Bonnet	Manitoba	Canada	 50° 15' 13"	-96° 03' 38"	-6.0	US	259.00
Lac-Megantic	Quebec	Canada	 45° 35' 00"	-70° 53' 00"	-5.0	US	401.17
Lachute	Quebec	Canada	 45° 39' 00"	-74° 20' 00"	-5.0	US	72.01
Lake Louise	Alberta	Canada	 51° 26' 00"	-116° 11' 00"	-7.0	US	1568.35
Laval	Quebec	Canada	 45° 29' 56"	-73° 36' 14"	-5.0	US	160.94
Leader	Saskatchewan	Canada	 50° 53' 00"	-109° 33' 00"	-7.0	--	668.00
Leamington	Ontario	Canada	 42° 05' 00"	-82° 34' 00"	-5.0	US	187.00
Lebel-sur-Quevillon	Quebec	Canada	 49° 00' 00"	-76° 56' 00"	-5.0	US	280.31
Les Escoumins	Quebec	Canada	 48° 21' 00"	-69° 24' 00"	-5.0	US	0.00
Lethbridge	Alberta	Canada	 49° 37' 11"	-112° 46' 48"	-7.0	US	924.00
Lillooet	British Columbia	Canada	 50° 41' 00"	-121° 56' 00"	-8.0	US	229.41
Lindbergh	Alberta	Canada	 53° 53' 00"	-110° 40' 00"	-7.0	US	532.97
Listowel	Ontario	Canada	 43° 44' 00"	-80° 57' 00"	-5.0	US	377.06
Liverpool	Nova Scotia	Canada	 44° 02' 00"	-64° 43' 00"	-4.0	US	17.33
London	Ontario	Canada	 43° 00' 00"	-81° 15' 00"	-5.0	US	250.44
Louisbourg	Nova Scotia	Canada	 45° 55' 18"	-59° 58' 09"	-4.0	US	8.29
Lowther	Ontario	Canada	 49° 34' 00"	-83° 01' 00"	-5.0	US	249.00
Lunenburg	Nova Scotia	Canada	 44° 23' 00"	-64° 19' 00"	-4.0	US	2.03
Lytton	British Columbia	Canada	 50° 14' 00"	-121° 34' 00"	-8.0	US	408.23
Mabou	Nova Scotia	Canada	 46° 04' 00"	-61° 23' 00"	-4.0	US	0.00
Mackenzie	British Columbia	Canada	 55° 18' 00"	-123° 10' 00"	-8.0	US	700.15
Mammamattawa	Ontario	Canada	 50° 25' 00"	-84° 22' 00"	-5.0	US	92.00
Manigotagan	Manitoba	Canada	 51° 06' 32"	-96° 18' 17"	-6.0	US	221.00
Manitouwadge	Ontario	Canada	 49° 08' 00"	-85° 50' 00"	-5.0	US	330.43
Maniwaki	Quebec	Canada	 46° 23' 00"	-75° 58' 00"	-5.0	US	156.00
Manning	Alberta	Canada	 56° 55' 00"	-117° 37' 00"	-7.0	US	478.68
Manyberries	Alberta	Canada	 49° 24' 00"	-110° 42' 00"	-7.0	US	923.00
Maple Creek	Saskatchewan	Canada	 49° 55' 00"	-109° 29' 00"	-7.0	--	762.00
Marathon	Ontario	Canada	 48° 45' 00"	-86° 26' 00"	-5.0	US	144.47
Mariana Lake	Alberta	Canada	 55° 57' 15"	-112° 01' 05"	-7.0	US	691.13
Marystown	Newfoundland	Canada	 47° 10' 00"	-55° 09' 00"	-3.5	US	17.03
Matachewan	Ontario	Canada	 47° 55' 00"	-80° 44' 00"	-5.0	US	339.00
Matagami	Quebec	Canada	 49° 45' 00"	-77° 38' 00"	-5.0	US	258.00
Matane	Quebec	Canada	 48° 51' 00"	-67° 32' 00"	-5.0	US	3.00
Mattawa	Ontario	Canada	 46° 19' 00"	-78° 42' 00"	-5.0	US	165.00
McAdam	New Brunswick	Canada	 45° 35' 32"	-67° 18' 29"	-4.0	US	160.00
McBride	British Columbia	Canada	 53° 18' 00"	-120° 10' 00"	-8.0	US	725.00
McLennan	Alberta	Canada	 55° 42' 00"	-116° 54' 00"	-7.0	US	623.00
McLeod Lake	British Columbia	Canada	 54° 59' 00"	-123° 02' 00"	-8.0	US	700.98
Meadow Lake	Saskatchewan	Canada	 54° 08' 00"	-108° 26' 00"	-7.0	--	480.00
Meat Cove	Nova Scotia	Canada	 47° 02' 00"	-60° 34' 00"	-4.0	US	0.00
Medicine Hat	Alberta	Canada	 50° 01' 48"	-110° 43' 48"	-7.0	US	736.12
Melfort	Saskatchewan	Canada	 52° 52' 00"	-104° 37' 00"	-7.0	--	458.00
Melita	Manitoba	Canada	 49° 16' 05"	-100° 59' 45"	-6.0	US	435.48
Merritt	British Columbia	Canada	 50° 06' 45"	-120° 47' 30"	-8.0	US	597.47
Metagama	Ontario	Canada	 47° 05' 00"	-81° 57' 00"	-5.0	US	402.94
Mica Creek	British Columbia	Canada	 52° 00' 00"	-118° 34' 00"	-8.0	US	569.00
Middleton	Nova Scotia	Canada	 44° 57' 00"	-65° 04' 00"	-4.0	US	22.72
Midland	Ontario	Canada	 44° 45' 00"	-79° 53' 00"	-5.0	US	192.38
Midnapore	Alberta	Canada	 50° 52' 04"	-114° 17' 15"	-7.0	US	1245.45
Milk River	Alberta	Canada	 49° 09' 00"	-112° 05' 00"	-7.0	US	1046.00
Minnedosa	Manitoba	Canada	 50° 14' 43"	-99° 50' 34"	-6.0	US	510.95
Minto	New Brunswick	Canada	 46° 05' 05"	-66° 03' 48"	-4.0	US	37.83
Miramichi	New Brunswick	Canada	 47° 00' 15"	-65° 28' 00"	-4.0	US	33.00
Mississauga	Ontario	Canada	 43° 35' 24"	-79° 27' 35"	-5.0	US	41.24
Moncton	New Brunswick	Canada	 46° 06' 35"	-64° 40' 12"	-4.0	US	59.00
Mont-Joli	Quebec	Canada	 48° 36' 00"	-68° 13' 11"	-5.0	US	42.00
Mont-Laurier	Quebec	Canada	 46° 33' 00"	-75° 30' 00"	-5.0	US	222.25
Mont-Tremblant	Quebec	Canada	 46° 16' 00"	-74° 35' 00"	-5.0	US	801.99
Montague	Prince Edward Island	Canada	 46° 10' 00"	-62° 39' 00"	-4.0	US	11.00
Montebello	Quebec	Canada	 45° 39' 00"	-74° 56' 00"	-5.0	US	50.14
Montmagny	Quebec	Canada	 46° 59' 00"	-70° 33' 00"	-5.0	US	10.00
Montreal	Quebec	Canada	 45° 30' 00"	-73° 34' 47"	-5.0	US	61.15
Montreal Lake	Saskatchewan	Canada	 54° 03' 00"	-105° 46' 00"	-7.0	--	490.00
Montreal River	Ontario	Canada	 47° 14' 00"	-84° 39' 00"	-5.0	US	200.17
Moose Jaw	Saskatchewan	Canada	 50° 22' 11"	-105° 31' 48"	-6.0	--	563.18
Moose River	Ontario	Canada	 50° 48' 00"	-81° 17' 00"	-5.0	US	42.00
Moosomin	Saskatchewan	Canada	 50° 08' 00"	-101° 40' 00"	-7.0	--	574.00
Moosonee	Ontario	Canada	 51° 19' 00"	-80° 43' 00"	-5.0	US	12.00
Morden	Manitoba	Canada	 49° 11' 31"	-98° 06' 02"	-6.0	US	302.00
Mount Forest	Ontario	Canada	 43° 59' 00"	-80° 44' 00"	-5.0	US	420.00
Murdochville	Quebec	Canada	 48° 58' 00"	-65° 30' 00"	-5.0	US	681.62
Nakina	Ontario	Canada	 50° 10' 00"	-86° 42' 00"	-5.0	US	329.29
Nakusp	British Columbia	Canada	 50° 15' 00"	-117° 48' 00"	-8.0	US	505.00
Nanaimo	British Columbia	Canada	 49° 10' 00"	-123° 56' 00"	-8.0	US	6.16
Napierville	Quebec	Canada	 45° 11' 00"	-73° 24' 00"	-5.0	US	55.62
Nazko	British Columbia	Canada	 53° 00' 00"	-123° 37' 00"	-8.0	US	829.37
Needles	British Columbia	Canada	 49° 52' 00"	-118° 06' 00"	-8.0	US	441.00
Nelson	British Columbia	Canada	 49° 30' 00"	-117° 17' 00"	-8.0	US	548.00
New Carlisle	Quebec	Canada	 48° 01' 00"	-65° 20' 00"	-5.0	US	61.55
New Glasgow	Nova Scotia	Canada	 45° 35' 00"	-62° 39' 00"	-4.0	US	0.35
Newmarket	Ontario	Canada	 44° 03' 00"	-79° 28' 00"	-5.0	US	249.21
Nipawin	Saskatchewan	Canada	 53° 22' 00"	-104° 00' 00"	-7.0	--	365.40
Nipigon	Ontario	Canada	 48° 59' 00"	-88° 21' 00"	-5.0	US	270.05
Nordegg	Alberta	Canada	 52° 28' 00"	-116° 05' 00"	-7.0	US	1398.63
North Battleford	Saskatchewan	Canada	 52° 47' 00"	-108° 17' 00"	-7.0	--	540.00
North Bay	Ontario	Canada	 46° 19' 12"	-79° 27' 35"	-5.0	US	217.00
Oak Point	Manitoba	Canada	 50° 30' 22"	-98° 01' 45"	-6.0	US	248.00
Oakville	Ontario	Canada	 43° 27' 00"	-79° 41' 00"	-5.0	US	96.94
Olds	Alberta	Canada	 51° 47' 00"	-114° 06' 00"	-7.0	US	1040.00
Orillia	Ontario	Canada	 44° 37' 00"	-79° 25' 00"	-5.0	US	227.80
Osoyoos	British Columbia	Canada	 49° 02' 00"	-119° 27' 00"	-8.0	US	276.00
Ottawa	Ontario	Canada	 45° 25' 12"	-75° 40' 12"	-5.0	US	69.02
Outlook	Saskatchewan	Canada	 51° 30' 00"	-107° 03' 00"	-7.0	--	539.00
Owen Sound	Ontario	Canada	 44° 34' 00"	-80° 56' 00"	-5.0	US	215.20
Oyen	Alberta	Canada	 51° 22' 00"	-110° 28' 00"	-7.0	US	772.00
Paradis	Quebec	Canada	 48° 13' 33"	-76° 35' 14"	-5.0	US	356.00
Parent	Quebec	Canada	 47° 55' 00"	-74° 37' 00"	-5.0	US	411.00
Parrsboro	Nova Scotia	Canada	 45° 24' 00"	-64° 20' 00"	-4.0	US	32.83
Parry Sound	Ontario	Canada	 45° 21' 00"	-80° 02' 00"	-5.0	US	210.77
Peace River	Alberta	Canada	 56° 13' 47"	-117° 24' 00"	-7.0	US	547.00
Pemberton	British Columbia	Canada	 50° 19' 00"	-122° 48' 00"	-8.0	US	209.00
Pembroke	Ontario	Canada	 45° 49' 00"	-77° 07' 00"	-5.0	US	114.58
Penticton	British Columbia	Canada	 49° 30' 00"	-119° 35' 00"	-8.0	US	394.13
Peterbell	Ontario	Canada	 48° 36' 00"	-83° 21' 00"	-5.0	US	317.02
Peterborough	Ontario	Canada	 44° 18' 00"	-78° 19' 00"	-5.0	US	191.00
Pickle Lake	Ontario	Canada	 51° 28' 00"	-90° 10' 00"	-5.0	US	369.76
Pine Falls	Manitoba	Canada	 50° 33' 59"	-96° 13' 03"	-6.0	US	225.36
Pointe au Baril Station	Ontario	Canada	 45° 36' 00"	-80° 22' 00"	-5.0	US	199.18
Pointe-aux-Anglais	Quebec	Canada	 49° 40' 38"	-67° 10' 05"	-5.0	US	5.54
Port Alberni	British Columbia	Canada	 49° 14' 30"	-124° 48' 00"	-8.0	US	35.30
Port Colborne	Ontario	Canada	 42° 54' 00"	-79° 14' 00"	-5.0	US	180.00
Port Dover	Ontario	Canada	 42° 47' 00"	-80° 12' 00"	-5.0	US	173.00
Port Hawkesbury	Nova Scotia	Canada	 45° 37' 00"	-61° 21' 00"	-4.0	US	41.00
Port Renfrew	British Columbia	Canada	 48° 33' 00"	-124° 25' 00"	-8.0	US	49.58
Port au Choix	Newfoundland	Canada	 50° 43' 00"	-57° 22' 00"	-3.5	US	0.00
Portage la Prairie	Manitoba	Canada	 49° 58' 22"	-98° 17' 31"	-6.0	US	260.00
Portneuf	Quebec	Canada	 46° 42' 00"	-71° 53' 00"	-5.0	US	13.49
Powell River	British Columbia	Canada	 49° 51' 00"	-124° 32' 00"	-8.0	US	41.81
Prince Albert	Saskatchewan	Canada	 53° 12' 58"	-105° 42' 53"	-6.0	--	430.00
Prince George	British Columbia	Canada	 53° 55' 12"	-122° 41' 23"	-8.0	US	588.27
Prince Rupert	British Columbia	Canada	 54° 18' 36"	-130° 22' 47"	-8.0	US	19.74
Princeton	British Columbia	Canada	 49° 27' 30"	-120° 30' 30"	-8.0	US	638.48
Provost	Alberta	Canada	 52° 21' 00"	-110° 16' 00"	-7.0	US	663.00
Quebec	Quebec	Canada	 46° 45' 00"	-71° 10' 12"	-5.0	US	58.00
Quesnel	British Columbia	Canada	 53° 00' 00"	-122° 30' 00"	-8.0	US	496.37
Radisson	Quebec	Canada	 53° 46' 59"	-77° 37' 01"	-5.0	US	162.10
Rainy River	Ontario	Canada	 48° 43' 00"	-94° 34' 00"	-6.0	US	324.00
Ranger Lake	Ontario	Canada	 46° 52' 00"	-83° 35' 00"	-5.0	US	466.39
Raymore	Saskatchewan	Canada	 51° 25' 00"	-104° 31' 00"	-7.0	--	618.00
Red Deer	Alberta	Canada	 52° 16' 00"	-113° 48' 00"	-7.0	US	854.49
Red Lake	Ontario	Canada	 51° 04' 00"	-93° 44' 00"	-6.0	US	354.00
Regina	Saskatchewan	Canada	 50° 30' 00"	-104° 30' 00"	-6.0	--	599.11
Regway	Saskatchewan	Canada	 49° 00' 00"	-104° 34' 00"	-7.0	--	727.42
Renfrew	Ontario	Canada	 45° 28' 00"	-76° 41' 00"	-5.0	US	120.16
Rennie	Manitoba	Canada	 49° 51' 10"	-95° 33' 10"	-6.0	US	322.00
Revelstoke	British Columbia	Canada	 50° 59' 00"	-118° 12' 00"	-8.0	US	442.02
Richibucto	New Brunswick	Canada	 46° 40' 50"	-64° 52' 54"	-4.0	US	6.00
Rimouski	Quebec	Canada	 48° 26' 00"	-68° 33' 00"	-5.0	US	10.17
Riviere-Eternite	Quebec	Canada	 48° 15' 00"	-70° 25' 00"	-5.0	US	253.75
Riviere-du-Loup	Quebec	Canada	 47° 50' 00"	-69° 32' 00"	-5.0	US	42.83
Roberval	Quebec	Canada	 48° 31' 00"	-72° 14' 00"	-5.0	US	116.00
Roblin	Manitoba	Canada	 51° 13' 48"	-101° 21' 20"	-6.0	US	555.00
Rochebaucourt	Quebec	Canada	 48° 41' 00"	-77° 30' 00"	-5.0	US	290.00
Rock Bay	British Columbia	Canada	 50° 20' 00"	-125° 29' 00"	-8.0	US	0.00
Rocky Harbour	Newfoundland	Canada	 49° 36' 00"	-57° 55' 00"	-3.5	US	79.76
Rocky Mountain House	Alberta	Canada	 52° 22' 00"	-114° 55' 00"	-7.0	US	984.00
Rollet	Quebec	Canada	 47° 55' 00"	-79° 15' 00"	-5.0	US	267.00
Rosetown	Saskatchewan	Canada	 51° 33' 00"	-108° 00' 00"	-7.0	--	588.00
Rosthern	Saskatchewan	Canada	 52° 40' 00"	-106° 20' 00"	-7.0	--	507.00
Rouyn-Noranda	Quebec	Canada	 48° 14' 00"	-79° 01' 00"	-5.0	US	293.00
Russell	Manitoba	Canada	 50° 46' 51"	-101° 17' 02"	-6.0	US	563.97
Sable Island	Nova Scotia	Canada	 43° 57' 00"	-59° 55' 00"	-4.0	US	5.00
Saganaga Lake	Ontario	Canada	 48° 14' 00"	-90° 52' 00"	-6.0	US	436.00
Saguenay	Quebec	Canada	 48° 25' 00"	-71° 04' 00"	-5.0	US	72.37
Saint John	New Brunswick	Canada	 45° 20' 24"	-65° 57' 35"	-4.0	US	92.11
Saint-Basile-de-Tableau	Quebec	Canada	 48° 22' 00"	-70° 28' 00"	-5.0	US	0.00
Saint-Felicien	Quebec	Canada	 48° 39' 00"	-72° 27' 00"	-5.0	US	111.00
Saint-Georges	Quebec	Canada	 46° 07' 00"	-70° 40' 00"	-5.0	US	168.04
Saint-Hubert	Quebec	Canada	 45° 30' 00"	-73° 34' 47"	-5.0	US	61.15
Saint-Hyacinthe	Quebec	Canada	 45° 37' 00"	-72° 57' 00"	-5.0	US	27.70
Saint-Jerome	Quebec	Canada	 45° 47' 00"	-74° 00' 00"	-5.0	US	102.80
Saint-Michel-des-Saints	Quebec	Canada	 46° 41' 00"	-73° 55' 00"	-5.0	US	366.92
Saint-Quentin	New Brunswick	Canada	 47° 30' 36"	-67° 23' 19"	-4.0	US	284.00
Sainte-Adele	Quebec	Canada	 45° 57' 00"	-74° 08' 00"	-5.0	US	251.96
Salaberry-de-Valleyfield	Quebec	Canada	 45° 15' 00"	-74° 08' 00"	-5.0	US	48.66
Salmon Arm	British Columbia	Canada	 50° 42' 00"	-119° 18' 00"	-8.0	US	347.00
Sarnia	Ontario	Canada	 42° 58' 00"	-82° 23' 00"	-5.0	US	184.08
Saskatoon	Saskatchewan	Canada	 52° 08' 59"	-106° 35' 59"	-6.0	--	502.92
Sault Ste. Marie	Ontario	Canada	 46° 31' 00"	-84° 20' 00"	-5.0	US	189.96
Savant Lake	Ontario	Canada	 50° 14' 00"	-90° 43' 00"	-6.0	US	423.18
Scarborough	Ontario	Canada	 43° 40' 12"	-79° 22' 12"	-5.0	US	114.36
Sechelt	British Columbia	Canada	 49° 28' 00"	-123° 46' 00"	-8.0	US	0.00
Senneterre	Quebec	Canada	 48° 23' 00"	-77° 14' 00"	-5.0	US	308.00
Sept-Iles	Quebec	Canada	 50° 13' 11"	-66° 18' 36"	-5.0	US	33.00
Shabaqua Corners	Ontario	Canada	 48° 36' 00"	-89° 54' 00"	-5.0	US	383.21
Shaunavon	Saskatchewan	Canada	 49° 39' 00"	-108° 25' 00"	-7.0	--	914.00
Shawinigan	Quebec	Canada	 46° 34' 00"	-72° 45' 00"	-5.0	US	127.68
Sheet Harbour	Nova Scotia	Canada	 44° 55' 00"	-62° 32' 00"	-4.0	US	0.00
Sherbrooke	Nova Scotia	Canada	 45° 08' 00"	-61° 59' 00"	-4.0	US	0.00
Sherbrooke	Quebec	Canada	 45° 23' 59"	-71° 46' 11"	-5.0	US	219.80
Shippagan	New Brunswick	Canada	 47° 44' 08"	-64° 43' 25"	-4.0	US	0.00
Silver Dollar	Ontario	Canada	 49° 48' 01"	-91° 10' 47"	-6.0	US	455.00
Sioux Lookout	Ontario	Canada	 50° 04' 12"	-91° 55' 12"	-6.0	US	356.00
Sioux Narrows	Ontario	Canada	 49° 23' 59"	-94° 00' 00"	-6.0	US	329.66
Slate Falls	Ontario	Canada	 51° 09' 40"	-91° 34' 55"	-6.0	US	375.00
Slave Lake	Alberta	Canada	 55° 17' 00"	-114° 46' 00"	-7.0	US	582.66
Smiths Falls	Ontario	Canada	 44° 54' 00"	-76° 01' 00"	-5.0	US	122.85
Smoky Lake	Alberta	Canada	 54° 07' 00"	-112° 28' 00"	-7.0	US	618.00
Smooth Rock Falls	Ontario	Canada	 49° 17' 00"	-81° 38' 00"	-5.0	US	241.56
Souris	Manitoba	Canada	 49° 37' 02"	-100° 15' 37"	-6.0	US	420.00
Souris	Prince Edward Island	Canada	 46° 21' 00"	-62° 15' 00"	-4.0	US	0.00
South Brook	Newfoundland	Canada	 49° 26' 00"	-56° 05' 00"	-3.5	US	0.00
Spirit River	Alberta	Canada	 55° 47' 00"	-118° 50' 00"	-7.0	US	620.39
Spiritwood	Saskatchewan	Canada	 53° 22' 00"	-107° 31' 00"	-7.0	--	589.00
Sprague	Manitoba	Canada	 49° 02' 07"	-95° 38' 21"	-6.0	US	325.00
Spuzzum	British Columbia	Canada	 49° 41' 26"	-121° 24' 50"	-8.0	US	130.22
Squamish	British Columbia	Canada	 49° 45' 00"	-123° 08' 00"	-8.0	US	16.97
St. Alban's	Newfoundland	Canada	 47° 52' 00"	-55° 51' 00"	-3.5	US	55.66
St. Bride's	Newfoundland	Canada	 46° 55' 00"	-54° 10' 00"	-3.5	US	45.45
St. Catharines	Ontario	Canada	 43° 06' 00"	-79° 07' 12"	-5.0	US	196.18
St. David's	Newfoundland	Canada	 48° 10' 00"	-58° 56' 00"	-3.5	US	17.00
St. John's	Newfoundland	Canada	 47° 28' 56"	-52° 47' 49"	-3.5	US	147.00
St. Paul	Alberta	Canada	 53° 59' 00"	-111° 17' 00"	-7.0	US	637.00
St. Peter's	Nova Scotia	Canada	 45° 40' 00"	-60° 52' 00"	-4.0	US	0.00
St. Stephen	New Brunswick	Canada	 45° 10' 49"	-67° 17' 47"	-4.0	US	29.18
St. Thomas	Ontario	Canada	 42° 47' 00"	-81° 12' 00"	-5.0	US	225.73
St. Walburg	Saskatchewan	Canada	 53° 39' 00"	-109° 12' 00"	-7.0	--	659.00
Steinbach	Manitoba	Canada	 49° 31' 33"	-96° 41' 02"	-6.0	US	262.97
Stephenville	Newfoundland	Canada	 48° 33' 00"	-58° 35' 00"	-3.5	US	14.00
Stettler	Alberta	Canada	 52° 19' 00"	-112° 43' 00"	-7.0	US	817.00
Stratford	Ontario	Canada	 43° 22' 00"	-80° 57' 00"	-5.0	US	364.00
Sudbury	Ontario	Canada	 46° 32' 23"	-80° 51' 35"	-5.0	US	278.93
Sultan	Ontario	Canada	 47° 36' 00"	-82° 45' 00"	-5.0	US	443.62
Summerford	Newfoundland	Canada	 49° 29' 00"	-54° 47' 00"	-3.5	US	0.00
Summerside	Prince Edward Island	Canada	 46° 23' 45"	-63° 47' 20"	-4.0	US	13.12
Sundridge	Ontario	Canada	 45° 46' 00"	-79° 24' 00"	-5.0	US	339.35
Surrey	British Columbia	Canada	 49° 07' 00"	-122° 45' 00"	-8.0	US	24.78
Sussex	New Brunswick	Canada	 45° 43' 21"	-65° 30' 28"	-4.0	US	18.13
Sutton	Quebec	Canada	 45° 06' 00"	-72° 37' 00"	-5.0	US	169.06
Swan Hills	Alberta	Canada	 54° 43' 00"	-115° 24' 00"	-7.0	US	1131.11
Swan River	Manitoba	Canada	 52° 06' 21"	-101° 16' 00"	-6.0	US	336.00
Swift Current	Saskatchewan	Canada	 50° 16' 48"	-107° 45' 00"	-6.0	--	769.82
Sydney	Nova Scotia	Canada	 46° 08' 24"	-60° 04' 47"	-4.0	US	49.39
Taber	Alberta	Canada	 49° 49' 00"	-112° 09' 00"	-7.0	US	806.00
Tachie	British Columbia	Canada	 54° 40' 00"	-124° 41' 00"	-8.0	US	734.00
Tadoussac	Quebec	Canada	 48° 09' 00"	-69° 43' 00"	-5.0	US	109.88
Temiskaming Shores	Ontario	Canada	 47° 29' 37"	-79° 42' 56"	-5.0	US	248.00
Terrace Bay	Ontario	Canada	 48° 47' 00"	-87° 06' 00"	-5.0	US	271.00
Terrenceville	Newfoundland	Canada	 47° 40' 00"	-54° 44' 00"	-3.5	US	0.00
